Date,Open,High,Low,Actual,Adj Close,Volume,Predicted,Price Diff,MACD,Signal,RSI
2022-02-02,174.75,175.88,173.33,175.84,173.2,84914300,175.2335542,1.4585217999999998,-0.1688157360493392,-1.0737232569283794,59.8872695087013
2022-02-03,174.48,176.24,172.12,172.9,170.3,89418100,173.6177883,-1.6157658999999853,0.11225991833217108,-0.8365266218762694,54.723016647764155
2022-02-04,171.68,174.1,170.68,172.39,170.01,82465400,173.221029,-0.3967593000000136,0.2905128108722863,-0.6111187353265582,53.855435595881374
2022-02-07,172.86,173.95,170.95,171.66,169.29,77251200,172.3562024,-0.8648265999999865,0.3686253299749751,-0.4151699222662516,52.5706786362735
2022-02-08,171.73,175.35,171.43,174.83,172.42,74829200,175.1924343,2.8362319000000014,0.6785012314944936,-0.1964356915141026,57.33088870929136
2022-02-09,176.05,176.65,174.9,176.28,173.85,71285000,176.2906547,1.0982204000000024,1.0292188041209442,0.0486952076129068,59.34104067231108
2022-02-10,174.14,175.48,171.55,172.12,169.75,90865900,172.8601398,-3.4305148999999915,0.9604166880405387,0.23103950369843318,51.80115519451677
2022-02-11,172.33,173.08,168.04,168.64,166.32,98670700,169.1215608,-3.7385790000000156,0.6179601391110054,0.30842363078094764,46.48065539692197
2022-02-14,167.37,169.58,166.56,168.88,166.55,86185500,169.5442782,0.42271740000001046,0.36175674448975315,0.31909025352270876,46.8858280104684
2022-02-15,170.97,172.95,170.25,172.79,170.41,62527400,172.9200624,3.3757841999999982,0.4688138370857473,0.3490349702353165,53.11351999710131
2022-02-16,171.85,173.34,170.05,172.55,170.17,61177400,172.3207403,-0.5993220999999949,0.5282025696087089,0.38486849010999497,52.70502391861978
2022-02-17,171.03,171.91,168.47,168.88,166.55,69589300,169.4685566,-2.852183700000012,0.2759492680855544,0.36308464570510685,46.78009175288133
2022-02-18,169.82,170.54,166.19,167.3,164.99,82772700,167.4502167,-2.018339900000001,-0.05086969200337421,0.28029377816341067,44.462682510520295
2022-02-22,164.98,166.69,162.15,164.32,162.06,91162800,164.6211551,-2.8290615999999886,-0.5440655189447909,0.11542191874177035,40.39784045179848
2022-02-23,165.54,166.15,159.75,160.07,157.86,90009200,160.482964,-4.1381911,-1.2633036680419707,-0.16032319861497785,35.42388839417069
2022-02-24,152.58,162.85,152.0,162.74,160.5,141147500,162.2557567,1.7727926999999966,-1.5994212644224888,-0.4481428117764801,40.389505036128995
2022-02-25,163.84,165.12,160.87,164.85,162.58,91974200,163.6948721,1.4391153999999915,-1.6762151503112364,-0.6937572794834315,44.05092927275199
2022-02-28,163.06,165.42,162.43,165.12,162.84,95056600,165.2171164,1.5222443000000112,-1.6957406717305048,-0.8941539579328461,44.52052663224734
2022-03-01,164.7,166.6,161.97,163.2,160.95,83474400,163.5767748,-1.6403415999999993,-1.844876158064892,-1.0842983979592553,41.83171378865651
2022-03-02,164.39,167.36,162.95,166.56,164.26,79724800,166.2733136,2.696538799999985,-1.6726617823090635,-1.201971074829217,47.77591931043598
2022-03-03,168.47,168.91,165.55,166.23,163.94,76678400,166.2695513,-0.0037623000000053253,-1.5449991029298928,-1.2705766804493521,47.26505325639621
2022-03-04,164.49,165.55,162.1,163.17,160.92,83737200,163.5561251,-2.7134261999999865,-1.671474221901434,-1.3507561887397685,42.70500972839489
2022-03-07,163.36,165.02,159.04,159.3,157.1,96418800,160.1747665,-3.3813585999999987,-2.0602342242648604,-1.4926517958447871,37.74520228749559
2022-03-08,158.82,162.88,155.8,157.44,155.27,131148300,158.7824715,-1.39229499999999,-2.4897158873784804,-1.6920646141515259,35.6048660267483
2022-03-09,161.48,163.41,159.41,162.95,160.7,91454900,162.3304294,3.5479579,-2.358287379705388,-1.8253091672622985,45.469540284929415
2022-03-10,160.2,160.39,155.98,158.52,156.34,105342000,157.6740701,-4.65635930000002,-2.5818315702212544,-1.9766136478540899,40.1448283891988
2022-03-11,158.93,159.28,154.5,154.73,152.6,96970100,155.0908347,-2.5832354000000066,-3.0298866303665193,-2.187268244356576,36.23527393126022
2022-03-14,151.45,154.12,150.1,150.62,148.54,108732100,152.3083695,-2.78246519999999,-3.6742615449490756,-2.484666904475076,32.534985529540876
2022-03-15,150.9,155.57,150.38,155.09,152.95,92964300,155.3081823,2.999812800000001,-3.7806605629844228,-2.7438656361769453,39.74220349769437
2022-03-16,157.05,160.0,154.46,159.59,157.39,102300200,158.3160604,3.007878099999999,-3.461962807166117,-2.8874850703747796,45.996785933989315
2022-03-17,158.61,161.0,157.63,160.62,158.41,75615400,160.2808162,1.964755800000006,-3.090653023466132,-2.92811866099305,47.344017317132796
2022-03-18,160.51,164.48,159.76,163.98,161.72,123511700,163.6164492,3.3356330000000014,-2.4964854946588275,-2.841792027726206,51.58700049350746
2022-03-21,163.51,166.35,163.01,165.38,163.1,95811400,165.6143903,1.9979410999999914,-1.8908387356826495,-2.6516013693174947,53.2764036176526
2022-03-22,165.51,169.42,164.91,168.82,166.49,81532000,168.6466825,3.0322922000000005,-1.1203651924884355,-2.345354133951683,57.22611273762383
2022-03-23,167.99,172.64,167.65,170.21,167.86,98062700,171.0275643,2.3808817999999974,-0.3930669442024737,-1.9548966960018412,58.74372188713493
2022-03-24,171.06,174.14,170.21,174.07,171.67,90131400,173.6173112,2.5897468999999944,0.48915324398970483,-1.466086708003532,62.7013214473953
2022-03-25,173.88,175.28,172.75,174.72,172.31,80546200,174.6338266,1.016515400000003,1.2266288530406655,-0.9275435957946925,63.33907943179183
2022-03-28,172.17,175.73,172.0,175.6,173.18,90371900,175.7834273,1.1496007000000077,1.860643887447651,-0.36990609914622385,64.23079379111925
2022-03-29,176.69,179.01,176.34,178.96,176.49,100589400,179.0417926,3.2583653000000083,2.6042095823540024,0.2249170371538214,67.4829733083733
2022-03-30,178.55,179.61,176.7,177.77,175.32,92633200,178.1183482,-0.923444399999994,3.0621689207296185,0.7923674138689809,65.22121366180684
2022-03-31,177.84,178.03,174.4,174.61,172.2,103049300,175.0839762,-3.034372000000019,3.133992688166586,1.260692468728502,59.51673278290783
2022-04-01,174.03,174.88,171.94,174.31,171.91,78751300,174.2526969,-0.8312793000000056,3.130618230310432,1.6346776210448881,58.98923712646654
2022-04-04,174.57,178.49,174.44,178.44,175.98,76468400,178.7008716,4.44817470000001,3.421756552727288,1.9920934073813683,63.752178117842234
2022-04-05,177.5,178.3,174.42,175.06,172.65,73401800,175.4928018,-3.208069800000004,3.341232371683759,2.2619212002418467,57.832468359549715
2022-04-06,172.36,173.63,170.13,171.83,169.46,89058800,172.2358316,-3.2569701999999836,2.9824030860037,2.406017577394217,52.78804561236097
2022-04-07,171.16,173.36,169.85,172.14,169.77,77594700,172.6480936,0.41226199999999835,2.69201087544522,2.463216237004418,53.209875937872354
2022-04-08,171.78,171.78,169.2,170.09,167.75,76575500,170.3647175,-2.283376099999998,2.2702846606151184,2.424629921726558,50.02667324708262
2022-04-11,168.71,169.03,165.5,165.75,163.47,72246700,166.4230136,-3.9417039000000216,1.567789367963428,2.253261810973932,44.02232863248009
2022-04-12,168.02,169.87,166.64,167.66,165.35,79265200,168.5180926,2.0950789999999984,1.1518994450259186,2.0329893377843296,47.035193793486826
2022-04-13,167.39,171.04,166.77,170.4,168.05,70618900,170.5518885,2.033795900000001,1.031508201185659,1.8326931104645956,51.10117329601229
2022-04-14,170.62,171.27,165.04,165.29,163.01,75329400,165.4661723,-5.085716199999979,0.5177941702431781,1.5697133224203121,44.27480827491111
2022-04-18,163.92,166.6,163.57,165.07,162.8,69023900,166.0985052,0.6323328999999944,0.09186102155328513,1.2741428622469069,44.002274566240715
2022-04-19,165.02,167.82,163.91,167.4,165.09,67723800,167.2927199,1.1942147000000034,-0.057025189204352955,1.007909251956655,47.67580795513403
2022-04-20,168.76,168.88,166.1,167.23,164.93,67929800,167.0475283,-0.2451915999999983,-0.1865853236816406,0.769010336828996,47.43132054249101
2022-04-21,168.91,171.53,165.91,166.42,164.13,87227800,167.3405475,0.29301920000000337,-0.35058160768886637,0.5450919479254236,46.21523427960396
2022-04-22,166.46,167.87,161.5,161.79,159.56,84882400,162.3997821,-4.940765400000004,-0.8444182221368237,0.26718991391297414,39.91551046839878
2022-04-25,161.12,163.17,158.46,162.88,160.64,96046400,162.0807512,-0.31903090000000134,-1.1347526839164175,-0.013198605652904177,41.92263109600176
2022-04-26,162.25,162.34,156.72,156.8,154.64,95623200,157.1497148,-4.931036400000011,-1.834305294325901,-0.37741994338750356,34.91615995469688
2022-04-27,155.91,159.79,155.38,156.57,154.41,88063200,158.3072729,1.1575580999999886,-2.3798316381586346,-0.7779022823417299,34.6800364117818
2022-04-28,159.25,164.52,158.93,163.64,161.39,130216800,163.769292,5.46201910000002,-2.216129125342036,-1.0655476509417912,46.62819477481892
2022-04-29,161.84,166.2,157.25,157.65,155.48,131747600,159.1576919,-4.611600100000004,-2.540451895923411,-1.3605284999381153,39.95915346849001
2022-05-02,156.71,158.23,153.27,157.96,155.78,123055300,156.6464069,-2.511285000000015,-2.7408705692174067,-1.6365969137939738,40.43397779322571
2022-05-03,158.15,160.71,156.32,159.48,157.28,88966500,159.3321287,2.6857218000000103,-2.7454051928042134,-1.8583585695960219,42.821700898943
2022-05-04,159.67,166.48,159.26,166.02,163.73,108256500,165.586122,6.2539932999999905,-2.195961889998415,-1.9258792336765005,51.77836240644139
2022-05-05,163.85,164.08,154.95,156.77,154.61,130525300,155.6711065,-9.915015499999981,-2.478352899025225,-2.0363739667462455,41.80406874577731
2022-05-06,156.01,159.44,154.18,157.28,155.34,116124600,157.7536857,2.082579199999998,-2.630672317504633,-2.155233636897923,42.46218157601165
2022-05-09,154.93,155.83,151.49,152.06,150.19,131577900,152.8896568,-4.864028899999994,-3.136441977937153,-2.351475305105769,37.7559032227968
2022-05-10,155.52,156.74,152.93,154.51,152.6,115366700,154.828086,1.9384292000000016,-3.3015157349377375,-2.5414833910721626,41.05793262574199
2022-05-11,153.5,155.45,145.81,146.5,144.69,142689800,147.0190975,-7.8089885000000265,-4.032197274069944,-2.839626167671719,34.59603328970083
2022-05-12,142.77,146.2,138.8,142.56,140.8,182602000,142.9047068,-4.114390699999973,-4.873019593628555,-3.2463048528630867,31.93370951719595
2022-05-13,144.59,148.1,143.11,147.11,145.3,113990900,147.1386264,4.233919599999979,-5.113287569423733,-3.6197013961752162,37.87899726862705
2022-05-16,145.55,147.52,144.18,145.54,143.75,86643800,146.2379328,-0.9006935999999826,-5.368502791833947,-3.969461675306963,36.68819386354491
2022-05-17,148.86,149.77,146.68,149.24,147.4,78336300,148.5262128,2.288279999999986,-5.212121524014748,-4.21799364504852,41.36635565338185
2022-05-18,146.85,147.36,139.9,140.82,139.08,109742900,140.5697468,-7.956466000000006,-5.701884103085007,-4.514771736655818,35.023990881009325
2022-05-19,139.88,141.66,136.6,137.35,135.66,136095600,138.4030996,-2.1666472,-6.297431604030834,-4.871303710130821,32.792570082341726
2022-05-20,139.09,140.7,132.61,137.59,135.89,137426100,136.015948,-2.3871515999999815,-6.673117747460964,-5.2316665175968495,33.10999682494641
2022-05-23,137.79,143.26,137.65,143.11,141.35,117726300,143.1038207,7.087872699999991,-6.451069936787036,-5.475547201434887,40.11569983580251
2022-05-24,140.81,141.97,137.33,140.36,138.63,104132700,139.5030423,-3.600778399999996,-6.422957607207309,-5.665029282589371,37.981472848359665
2022-05-25,138.43,141.79,138.34,140.52,138.79,92482700,141.2930836,1.7900412999999844,-6.314972646913162,-5.79501795545413,38.18752366925254
2022-05-26,137.39,144.34,137.14,143.78,142.01,90601500,143.5962613,2.3031777000000204,-5.898346565236409,-5.815683677410586,42.387545788929486
2022-05-27,145.39,149.68,145.26,149.64,147.79,90978500,149.3460059,5.749744599999985,-5.037248107338797,-5.659996563396229,49.084674680052245
2022-05-31,149.07,150.66,146.84,148.84,147.0,103718400,148.5474126,-0.7985932999999932,-4.36901144536958,-5.4017995397908996,48.25989919075132
2022-06-01,149.9,151.74,147.68,148.71,146.88,74286600,149.0762494,0.5288367999999934,-3.806045269235625,-5.082648685679845,48.11840484038275
2022-06-02,147.83,151.27,146.86,151.21,149.35,72348100,150.8164812,1.7402318000000037,-3.122170968626591,-4.690553142269195,51.08833654177566
2022-06-03,146.9,147.97,144.46,145.38,143.59,88570300,145.9843008,-4.832180399999999,-3.015862944290433,-4.355615102673443,44.666900151425885
2022-06-06,147.03,148.57,144.9,146.14,144.34,71598400,146.6693078,0.685007000000013,-2.8375775925251503,-4.052007600643785,45.62636379048323
2022-06-07,144.35,149.0,144.1,148.71,146.88,67808200,148.8508911,2.1815833,-2.460544025272867,-3.7337148855696016,48.855921801465655
2022-06-08,148.58,149.87,147.46,147.96,146.14,53950200,148.7293004,-0.12159070000001293,-2.196936027849887,-3.426359114025659,47.960654672812154
2022-06-09,147.08,147.95,142.53,142.64,140.88,69473000,143.2085387,-5.520761700000008,-2.389756701916184,-3.219038631603764,42.0714343981249
2022-06-10,140.28,140.76,137.06,137.13,135.44,91437900,138.1022113,-5.106327399999998,-2.9531374955360548,-3.1658584043902223,37.00340592957469
2022-06-13,132.87,135.2,131.44,131.88,130.25,122207100,133.7769255,-4.325285799999989,-3.779682134462888,-3.2886231504047556,32.93268562990127
2022-06-14,133.13,133.89,131.48,132.76,131.12,84784300,133.3337406,-0.44318490000000565,-4.3139871121467195,-3.4936959427531487,34.23858220517778
2022-06-15,134.29,137.34,132.16,135.43,133.76,91533000,135.4028844,2.069143800000006,-4.470448423868845,-3.689046438976288,38.172223614957126
2022-06-16,132.08,132.39,129.04,130.06,128.46,108123900,130.1941835,-5.208700899999997,-4.9704628598463785,-3.9453297231503064,33.793884263350535
2022-06-17,130.07,133.08,129.81,131.56,129.94,134520300,132.5104972,2.316313699999995,-5.185910490770709,-4.193445876674387,36.002040233008124
2022-06-21,133.42,137.06,133.32,135.87,134.19,81000500,136.3709137,3.8604164999999853,-4.95179213333796,-4.345115128007102,41.98907927089252
2022-06-22,134.79,137.76,133.91,135.35,133.68,73409200,136.0811035,-0.2898101999999767,-4.753416871721555,-4.4267754767499925,41.484829135583915
2022-06-23,136.82,138.59,135.63,138.27,136.57,72433800,137.8240315,1.7429279999999778,-4.310890192429781,-4.403598419885951,45.44665385251
2022-06-24,139.9,141.91,139.77,141.66,139.91,89116800,141.7659787,3.9419472000000155,-3.6446269514755443,-4.2518041262038695,49.704206020916736
2022-06-27,142.7,143.49,140.97,141.66,139.91,70207900,141.7908872,0.024908499999980904,-3.081091626494583,-4.017661626262012,49.70420602091673
2022-06-28,142.13,143.42,137.32,137.44,135.75,67083400,137.8677126,-3.9231745999999816,-2.9411013675893116,-3.8023495745274722,44.67098259822377
2022-06-29,137.46,140.67,136.67,139.23,137.51,66242400,139.7572069,1.8894942999999955,-2.6551135423206347,-3.572902368086105,47.11718773684331
2022-06-30,137.25,138.37,133.77,136.72,135.03,98964500,136.1750867,-3.5821201999999914,-2.6010192228956726,-3.378525739048019,44.168314417059534
2022-07-01,136.04,139.04,135.66,138.93,137.22,71051600,139.1175102,2.9424234999999896,-2.3527000926009407,-3.173360609758604,47.29600326310815
2022-07-05,137.77,141.61,136.93,141.56,139.81,73353800,141.1655304,2.0480201999999963,-1.9215361005740021,-2.9229957079216837,50.8263958364972
2022-07-06,141.35,144.12,141.08,142.92,141.16,74064300,143.4892317,2.3237013000000104,-1.4533416783241364,-2.6290649020021744,52.59476760714821
2022-07-07,143.29,146.55,143.28,146.35,144.55,66253700,146.4086081,2.9193764000000044,-0.7963421545861991,-2.262520352518979,56.8130350565057
2022-07-08,145.26,147.55,145.0,147.04,145.23,64547800,147.3407387,0.9321305999999936,-0.21748107867088606,-1.8535124977493607,57.62982013174901
2022-07-11,145.67,146.64,143.78,144.87,143.08,63141600,145.1572016,-2.1835370999999952,0.06541556005103644,-1.4697268861892814,54.16058464914806
2022-07-12,145.76,148.45,145.05,145.86,144.06,77588800,147.0409487,1.8837470999999937,0.3652871082229012,-1.102724087306845,55.47740676447011
2022-07-13,142.99,146.45,142.12,145.49,143.7,71185600,145.8241956,-1.2167531000000054,0.5665507188051322,-0.7688691260844496,54.843299354050814
2022-07-14,144.08,148.95,143.25,148.47,146.64,78140700,148.2605442,2.4363486000000023,0.9555002630641241,-0.4239952482547349,58.91630827669379
2022-07-15,149.78,150.86,148.2,150.17,148.32,76259900,149.9264361,1.6658918999999912,1.3849564557107215,-0.06220490746164359,61.073345218037396
2022-07-18,150.74,151.57,146.7,147.07,145.26,81420900,147.3587185,-2.5677175999999804,1.4583485558673601,0.24190578520415715,55.36487308110789
2022-07-19,147.92,151.23,146.91,151.0,149.14,82982400,150.7301213,3.3714027999999985,1.812734405780759,0.5560715093194776,60.41615589256912
2022-07-20,151.12,153.72,150.37,153.04,151.15,64823400,153.1462355,2.4161141999999813,2.2324642379832085,0.8913500550522238,62.77133874231571
2022-07-21,154.5,155.57,151.94,155.35,153.43,65086600,154.2778513,1.13161580000002,2.720144713492431,1.2571089867402652,65.28977296762017
2022-07-22,155.39,156.28,153.41,154.09,152.19,66675400,154.429675,0.15182369999999423,2.970718935461292,1.5998309764844705,62.794500071439515
2022-07-25,154.01,155.04,152.28,152.95,151.06,53623900,153.5403517,-0.8893233000000009,3.0422432525541296,1.8883134316984025,60.540079856927505
2022-07-26,152.26,153.09,150.8,151.6,149.73,55138700,152.2141575,-1.3261942000000033,2.9559190764581444,2.1018345606503512,57.889583053227625
2022-07-27,152.58,157.33,152.16,156.79,154.86,78620700,156.8528547,4.638697199999996,3.2686175814945386,2.335191164819189,64.35127903048128
2022-07-28,156.98,157.64,154.41,157.35,155.41,81378700,156.4450146,-0.40784009999998716,3.5210324491840765,2.5723594216921666,64.97577673209535
2022-07-29,161.24,163.63,159.5,162.51,160.51,101786900,162.064656,5.619641400000006,4.0902915911154025,2.875945855576814,70.16252649915297
2022-08-01,161.01,163.59,160.89,161.51,159.52,67829400,162.6239347,0.559278699999993,4.409907253983334,3.182738135258118,68.05900309436144
2022-08-02,160.1,162.41,159.63,160.01,158.04,59907000,161.3338584,-1.2900763000000097,4.490404912880052,3.4442714907825054,64.91513693299166
2022-08-03,160.84,166.59,160.75,166.13,164.08,82507500,166.1319875,4.798129100000011,4.990505301897372,3.753518253005479,70.8347012287766
2022-08-04,166.01,167.19,164.43,165.81,163.77,55474100,165.9601559,-0.17183160000001862,5.299922925179914,4.0627991874403655,70.1680592461571
2022-08-05,163.21,165.85,163.0,165.35,163.54,56697000,165.9094658,-0.050690099999997074,5.445251001253894,4.3392895502030715,69.16043903013507
2022-08-08,166.37,167.81,164.2,164.87,163.06,60276900,165.5630443,-0.34642149999999106,5.458767288761976,4.563185097914852,68.06211387635966
2022-08-09,164.02,165.82,163.25,164.92,163.11,63135500,165.5780358,0.014991500000007818,5.41113740246476,4.732775558824834,68.11891014413436
2022-08-10,167.68,169.34,166.9,169.24,167.39,70170500,169.2669458,3.688909999999993,5.656770541092726,4.917574555278412,72.64522895344464
2022-08-11,170.06,170.99,168.19,168.49,166.64,57149200,169.1073334,-0.15961240000001453,5.7249244754468975,5.079044539312109,70.76676222786068
2022-08-12,169.82,172.17,169.4,172.1,170.21,68039400,172.195665,3.0883316000000036,6.001057335975673,5.263447098644822,74.22198815922052
2022-08-15,171.52,173.39,171.35,173.19,171.29,54091700,173.5933358,1.3976708000000144,6.2359641943845645,5.457950517792771,75.17604549987117
2022-08-16,172.78,173.71,171.66,173.03,171.13,56377100,173.3232913,-0.27004450000001157,6.33617937753246,5.633596289740709,74.73877597799446
2022-08-17,172.77,176.15,172.57,174.55,172.64,79542000,175.5412595,2.2179682000000014,6.463741935525434,5.799625418897654,76.15759832418647
2022-08-18,173.75,174.9,173.12,174.15,172.24,62290100,174.8363549,-0.7049045999999919,6.458114401924206,5.931323215502966,74.96435361608007
2022-08-19,173.03,173.74,171.31,171.52,169.64,70346300,172.4557694,-2.380585499999995,6.1703080505053265,5.979120182503438,67.47817715685095
2022-08-22,169.69,169.86,167.14,167.57,165.73,69026800,168.2982929,-4.157476500000001,5.559402127877917,5.895176571578334,58.09462555642726
2022-08-23,167.08,168.71,166.65,167.23,165.4,54147100,168.5912745,0.2929815999999903,4.990294614390592,5.714200180140786,57.35528614069313
2022-08-24,167.32,168.11,166.25,167.53,165.69,53841500,168.0519862,-0.5392883000000097,4.511474829015754,5.4736551099157795,57.86482780035994
2022-08-25,168.78,170.14,168.35,170.03,168.17,51218200,170.4054545,2.353468300000003,4.2843485033914135,5.2357937886109065,61.945434154575544
2022-08-26,170.57,171.05,163.56,163.62,161.83,78961000,163.7992097,-6.606244799999985,3.5462370117667206,4.897882433242069,48.87548940454298
2022-08-29,161.15,162.9,159.82,161.38,159.61,73314000,162.247903,-1.5513066999999978,2.748842116485065,4.468074369890668,45.28009566009072
2022-08-30,162.13,162.56,157.72,158.91,157.17,77906200,159.0575651,-3.190337900000003,1.895739653042341,3.953607426521003,41.642412731969024
2022-08-31,160.31,160.58,157.14,157.22,155.5,87991100,157.9750749,-1.0824901999999952,1.0709358466066874,3.3770731105381397,39.315117301885074
2022-09-01,156.64,158.42,154.67,157.96,156.23,74229900,157.6696117,-0.3054632000000197,0.4715489800647106,2.7959682844434544,40.87333703388402
2022-09-02,159.75,160.36,154.97,155.81,154.1,76957800,155.8238304,-1.8457812999999987,-0.1749398638649211,2.2017866547817797,37.83372141149387
2022-09-06,156.47,157.09,153.69,154.53,152.84,73714800,154.8373307,-0.986499699999996,-0.7815628627970739,1.6051167512660092,36.111911354014296
2022-09-07,154.82,156.67,153.61,155.96,154.25,87449600,156.1001799,1.2628492000000051,-1.1338565187946585,1.0573220972538757,39.428454017058904
2022-09-08,154.64,156.36,152.68,154.46,152.77,84923800,154.7682212,-1.3319587000000013,-1.5166067447894136,0.5425363288452179,37.24438477608754
2022-09-09,155.47,157.82,154.75,157.37,155.65,68028800,157.4655141,2.697292900000008,-1.5670622580925624,0.12061661145766178,43.75372314006951
2022-09-12,159.59,164.26,159.3,163.43,161.64,104956000,163.4330853,5.9675711999999805,-1.1053158681381205,-0.1245698844614947,54.368548590289194
2022-09-13,159.9,160.54,153.37,153.84,152.15,122656600,153.9203526,-9.512732699999987,-1.4959668062861908,-0.3988492688264339,41.13765273649465
2022-09-14,154.79,157.1,153.61,155.31,153.61,87965400,156.0581878,2.137835200000012,-1.667719344079842,-0.6526232838771155,43.41095551833755
2022-09-15,154.65,155.24,151.38,152.37,150.7,90481100,152.7218087,-3.3363791000000163,-2.017807864071102,-0.9256601999159129,40.0772141014848
2022-09-16,151.21,151.35,148.37,150.7,149.05,162278800,150.4870263,-2.2347824000000003,-2.402318153362586,-1.2209917906052477,38.27897795541065
2022-09-19,149.31,154.56,149.1,154.48,152.79,81474200,154.4931203,4.00609399999999,-2.3746573469287284,-1.4517249018699439,44.36403729661187
2022-09-20,153.4,158.08,153.08,156.9,155.18,107689800,157.3092461,2.816125800000009,-2.132875719700735,-1.587955065436102,47.905111833354454
2022-09-21,157.34,158.74,153.6,153.72,152.04,101696800,154.3709868,-2.9382592999999986,-2.1728146075454333,-1.7049269738579684,43.94685726526434
2022-09-22,152.38,154.47,150.91,152.74,151.07,86652500,153.2667634,-1.104223399999995,-2.2575209771383413,-1.815445774514043,42.77389431523665
2022-09-23,151.19,151.47,148.56,150.43,148.78,96029900,150.3402716,-2.926491800000008,-2.4824331359118617,-1.948843246793607,40.05973620188141
2022-09-26,149.66,153.77,149.64,150.77,149.12,93339400,152.6247911,2.284519500000016,-2.6032340222909625,-2.079721401893078,40.65660701983482
2022-09-27,152.74,154.72,149.95,151.76,150.1,84442700,151.981642,-0.6431491000000165,-2.5892377478325557,-2.1816246710809737,42.45349743113819
2022-09-28,147.64,150.64,144.84,149.84,148.2,146691400,149.1416231,-2.84001889999999,-2.7019274160166447,-2.285685220068108,39.92837975276526
2022-09-29,146.1,146.72,140.68,142.48,140.92,128138200,142.3759075,-6.765715599999993,-3.3465483535851774,-2.497857846771522,32.056979207228636
2022-09-30,141.28,143.1,138.0,138.2,136.69,124925300,139.6514589,-2.7244486000000165,-4.154880445941274,-2.829262366605472,28.53419104817442
2022-10-03,138.21,143.07,137.69,142.45,140.89,114311700,142.847208,3.1957491000000005,-4.40180866136626,-3.14377162555763,36.049358812835635
2022-10-04,145.03,146.22,144.26,146.1,144.5,87830100,146.1113747,3.264166700000004,-4.253939785572555,-3.365805257560615,41.717815173924606
2022-10-05,144.07,147.38,143.01,146.4,144.8,79471000,146.3063366,0.1949619000000098,-4.065678532052431,-3.505779912458978,42.171521405863075
2022-10-06,145.81,147.54,145.22,145.43,143.84,68402200,146.4181362,0.11179959999998346,-3.94922679744775,-3.5944692894567325,41.05856575625847
2022-10-07,142.54,143.1,139.45,140.09,138.55,85925600,140.5605261,-5.857610099999988,-4.238967155834985,-3.723368862732383,35.50355795714147
2022-10-10,140.42,141.89,138.57,140.42,138.88,74899000,140.7632151,0.20268899999999235,-4.391339605786982,-3.856963011343303,36.07910537418979
2022-10-11,139.9,141.35,138.22,138.98,137.46,77033700,139.8348323,-0.9283828000000085,-4.575547769073751,-4.000679962889393,34.62701501282463
2022-10-12,139.13,140.36,138.16,138.34,136.82,70433700,139.3959617,-0.43887060000000133,-4.718781540662235,-4.1443002784439615,33.97257696715825
2022-10-13,134.99,143.59,134.37,142.99,141.42,113224000,142.4754127,3.079451000000006,-4.406286272924888,-4.196697477340147,42.47883955280556
2022-10-14,144.31,144.52,138.19,138.38,136.86,88598000,138.2582539,-4.217158799999993,-4.478988997370834,-4.253155781346285,37.342533719899464
2022-10-17,141.07,142.9,140.27,142.41,140.85,85250900,142.4967658,4.238511899999992,-4.163425730228795,-4.235209771122787,43.74607038710976
2022-10-18,145.49,146.7,140.61,143.75,142.17,99136600,142.5513227,0.05455689999999436,-3.7618485183058112,-4.140537520559392,45.73205060647398
2022-10-19,141.69,144.95,141.5,143.86,142.28,61758300,144.4875674,1.9362447000000031,-3.395577500208816,-3.9915455164892775,45.90089424777701
2022-10-20,143.02,145.89,142.65,143.39,141.82,64522000,144.649823,0.16225560000000883,-3.1074098649452537,-3.814718386180473,45.2530376420879
2022-10-21,142.87,147.85,142.65,147.27,145.66,86548600,147.3928437,2.743020699999988,-2.536709753386134,-3.5591166596216057,51.356810195539474
2022-10-24,147.19,150.23,146.0,149.45,147.81,75981900,149.2153477,1.8225040000000092,-1.886768529191528,-3.2246470335355903,54.430911052655254
2022-10-25,150.09,152.49,149.36,152.34,150.67,74732300,152.0898984,2.8745507000000146,-1.1255123731508263,-2.8048201014586374,58.2020862088308
2022-10-26,150.96,151.99,148.04,149.35,147.71,88194300,149.3899984,-2.6999000000000137,-0.7547787765587941,-2.394811836478669,53.28850722406616
2022-10-27,148.07,149.05,144.13,144.8,143.21,109180200,145.3740235,-4.015974900000003,-0.8186794769319192,-2.079585364569319,46.811991831497075
2022-10-28,148.2,157.5,147.82,155.74,154.03,164762400,155.785479,10.411455500000017,0.013292105133956511,-1.661009870628664,59.54365411103035
2022-10-31,153.16,154.24,151.92,153.34,151.66,97943200,153.5538753,-2.231603700000022,0.4735172237880363,-1.2341044517453241,56.35656295619187
2022-11-01,155.08,155.45,149.13,150.65,149.0,80379300,150.0114221,-3.542453199999983,0.6141093569353586,-0.8644616900091877,52.936456751837376
2022-11-02,148.95,152.17,145.0,145.03,143.44,93604600,146.7015025,-3.3099196000000006,0.2689424030543819,-0.6377808713964739,46.57680278359294
2022-11-03,142.06,142.8,138.75,138.88,137.36,97918500,140.1604368,-6.54106569999999,-0.49515070785585635,-0.6092548386883504,40.80029452052227
2022-11-04,142.09,142.67,134.38,138.38,137.09,140814800,136.9229313,-3.237505500000026,-1.12804245335127,-0.7130123616209343,40.362018035994446
